Uuid,Void/Retire,Name,Concept Dosage Form,odoo_purchase_uom,odoo_uom,Concept Drug,Strength,odoo_price,odoo_cost,odoo_category,odoo_type,odoo_id,_version:1
f96b3d70-b225-41f3-833c-8ff9ffaa140b,,LEXOMIL Comprime a 6 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,BROMAZEPAM,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,f96b3d70-b225-41f3-833c-8ff9ffaa140b,
0d0376bd-b35b-4ba5-8b25-7fed1e0a79eb,,"LIBRAX Comprime a 5/ 2,5 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CHLORDIAZEPOXIDE/CLIDINIUM,,700,,bahmni_product.categ_saleable_drugs,Stockable Product,0d0376bd-b35b-4ba5-8b25-7fed1e0a79eb,
588719a7-b804-45f7-b595-9b7d87908742,,LIDOCAiNE Solution injectable a 2 %,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,LIDOCAINE,,3300,,bahmni_product.categ_saleable_drugs,Stockable Product,588719a7-b804-45f7-b595-9b7d87908742,
6e3289b5-db20-466b-a630-2ee355544dd0,,LINCOCINE Sirop a 250 mg/ 5 ml,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,LINCOMYCINE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,6e3289b5-db20-466b-a630-2ee355544dd0,
2c1bda33-a29b-4b4b-913e-e8ffff7aa8a0,,LINCOCINE Solution injectable a 600 mg,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,LINCOMYCINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,2c1bda33-a29b-4b4b-913e-e8ffff7aa8a0,
20b299c7-d793-48da-8bd5-5b952d184290,,LINCOCINE Gelule a  500 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LINCOMYCINE,,2200,,bahmni_product.categ_saleable_drugs,Stockable Product,20b299c7-d793-48da-8bd5-5b952d184290,
8a417710-92e8-4ab0-ac8f-2a171a147cd4,,LIZOPRIL Comprime a 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LISINOPRIL,,4700,,bahmni_product.categ_saleable_drugs,Stockable Product,8a417710-92e8-4ab0-ac8f-2a171a147cd4,
a3c87ee3-3db2-42e8-98cc-7db73129c308,,LIZOPRIL Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LISINOPRIL,,3100,,bahmni_product.categ_saleable_drugs,Stockable Product,a3c87ee3-3db2-42e8-98cc-7db73129c308,
c59283b6-c7d4-4e99-965c-6b556394bb7d,,LIZOPRIL Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LISINOPRIL,,2750,,bahmni_product.categ_saleable_drugs,Stockable Product,c59283b6-c7d4-4e99-965c-6b556394bb7d,
5282e4aa-0712-406d-801a-0c64a3e75c6f,,"LIZOPRIL H Comprime a 10/ 12,5 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LISINOPRIL/HYDROCHLOROTHIAZIDE,,3000,,bahmni_product.categ_saleable_drugs,Stockable Product,5282e4aa-0712-406d-801a-0c64a3e75c6f,
96c63947-8b90-420b-aa0c-8318cbff15e8,,"LIZOPRIL H Comprime a 20/ 12,5 mg",Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LISINOPRIL/HYDROCHLOROTHIAZIDE,,5200,,bahmni_product.categ_saleable_drugs,Stockable Product,96c63947-8b90-420b-aa0c-8318cbff15e8,
a59d4e75-d653-42df-ad8d-5dbaf90d6c5a,,"LOCACID Creme a   0,05 %",Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,TRETINOINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,a59d4e75-d653-42df-ad8d-5dbaf90d6c5a,
a3e735bb-60b6-4005-b4b2-98e40ea1ada8,,"LOCACID Lotion a 0,1%",Lotion,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,TRETINOINE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,a3e735bb-60b6-4005-b4b2-98e40ea1ada8,
2a9b8115-4bd3-479b-8445-c5c90a632826,,LOCAPRED Creme a 1%,Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,DESONIDE,,800,,bahmni_product.categ_saleable_drugs,Stockable Product,2a9b8115-4bd3-479b-8445-c5c90a632826,
42166ea2-e065-4b95-803e-58d6d22868a4,,"LOCOID Creme epaisse a 0,1 %",Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,HYDROCORTSONE,,950,,bahmni_product.categ_saleable_drugs,Stockable Product,42166ea2-e065-4b95-803e-58d6d22868a4,
5bba6560-8227-47dc-87a0-ed7cda598ae1,,"LOCOID Pommade a 0,1 %",Pomade,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,HYDROCORTSONE,,1050,,bahmni_product.categ_saleable_drugs,Stockable Product,5bba6560-8227-47dc-87a0-ed7cda598ae1,
1286bdbe-f931-484d-8f2a-bc338f5a697f,,"LOCOID Lotion 0,1 %",Lotion,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,HYDROCORTSONE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,1286bdbe-f931-484d-8f2a-bc338f5a697f,
3cddc60c-13ed-4f51-b054-48076c935215,,"LOCOID Creme  0,1 %",Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,HYDROCORTSONE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,3cddc60c-13ed-4f51-b054-48076c935215,
1de529aa-675d-4fe1-99ec-f9cb59678b0f,,LOFAT Gelule a 67 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,FENOFIBRATE,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,1de529aa-675d-4fe1-99ec-f9cb59678b0f,
c4185f54-226f-4dde-9230-0fd0709d3eec,,LOFAT Gelule a 200 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,FENOFIBRATE,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,c4185f54-226f-4dde-9230-0fd0709d3eec,
b9f1eef9-3d2d-48b3-9a4a-31a2cb68bfef,,LOFRAL Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,4400,,bahmni_product.categ_saleable_drugs,Stockable Product,b9f1eef9-3d2d-48b3-9a4a-31a2cb68bfef,
ff21a71c-5bb1-416e-a4bd-7733c26644f7,,LOFRAL Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,3100,,bahmni_product.categ_saleable_drugs,Stockable Product,ff21a71c-5bb1-416e-a4bd-7733c26644f7,
651a18be-354a-49f2-9e1e-739044d422d3,,LO-Lipid Comprime a 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LOVASTATINE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,651a18be-354a-49f2-9e1e-739044d422d3,
1c5e244d-da09-42e4-b5e3-02ce324f028d,,LOMEFLOX Comprime a  400 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LOMEFLOXACINE,,1400,,bahmni_product.categ_saleable_drugs,Stockable Product,1c5e244d-da09-42e4-b5e3-02ce324f028d,
88921bd8-96b1-4e99-a7bb-fae607c96360,,LOMET Gelule a 30 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LANZOPRAZOLE,,4000,,bahmni_product.categ_saleable_drugs,Stockable Product,88921bd8-96b1-4e99-a7bb-fae607c96360,
179aaa8a-3f2b-497e-87a9-80035f59bb7c,,LOMET Gelule a 30 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LANZOPRAZOLE,,2400,,bahmni_product.categ_saleable_drugs,Stockable Product,179aaa8a-3f2b-497e-87a9-80035f59bb7c,
e6762fa9-43ad-4ded-9586-eaa9b0d5186a,,LOMET Gelule a  15 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LANSOPRAZOLE,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,e6762fa9-43ad-4ded-9586-eaa9b0d5186a,
71821f2f-5a1b-4403-9d46-f26f7d19993f,,LOMET Gelule a  30 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LANSOPRAZOLE,,1700,,bahmni_product.categ_saleable_drugs,Stockable Product,71821f2f-5a1b-4403-9d46-f26f7d19993f,
2aeea6bd-0928-4bab-b426-60599227fe3d,,LOMET Gelule a  15 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LANSOPRAZOLE,,2900,,bahmni_product.categ_saleable_drugs,Stockable Product,2aeea6bd-0928-4bab-b426-60599227fe3d,
88781182-799b-4502-aaa0-ad72d35b9c14,,LOMEXIN Creme a 2 %,Cream,0d0b3654-75ab-4315-9264-2ddbb1e9400c,0d0b3654-75ab-4315-9264-2ddbb1e9400c,NITRATE DE FENTICONAZOLE,,1350,,bahmni_product.categ_saleable_drugs,Stockable Product,88781182-799b-4502-aaa0-ad72d35b9c14,
a438ac9c-3ebd-4469-aa3b-0b37f39be5f8,,LONGAMYCINE Comprime a  100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,DOXYCYCLINE,,750,,bahmni_product.categ_saleable_drugs,Stockable Product,a438ac9c-3ebd-4469-aa3b-0b37f39be5f8,
ff653aa1-65f2-4694-8cfd-4cc35f09d2fb,,LONGAMYCINE Comprime a  200 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,DOXYCYCLINE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,ff653aa1-65f2-4694-8cfd-4cc35f09d2fb,
19c7dca7-3f20-4134-9312-f66864b4e42f,,LONGIFENE Sirop a 5 mg/ 5 ml,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,BUCLIZINE,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,19c7dca7-3f20-4134-9312-f66864b4e42f,
32757229-f97e-4c25-a0da-6c2a6b2567ec,,LOPERAMIDE Gelule a  2 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LOPERAMIDE,,950,,bahmni_product.categ_saleable_drugs,Stockable Product,32757229-f97e-4c25-a0da-6c2a6b2567ec,
ceca20a4-8d8d-47aa-8085-5016e27d4b65,,LOPERIUM Gelule a 2 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,LOPERAMIDE,,1420,,bahmni_product.categ_saleable_drugs,Stockable Product,ceca20a4-8d8d-47aa-8085-5016e27d4b65,
ec7730cc-ed7f-4a05-9dd9-8719921e2e04,,LOPRIL Comprime a 25 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CAPTOPRIL,,3200,,bahmni_product.categ_saleable_drugs,Stockable Product,ec7730cc-ed7f-4a05-9dd9-8719921e2e04,
b018fd2c-3429-485b-98bd-aa8316f0f98d,,LO-PROT Gelule a 20 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,OMEPRAZOLE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,b018fd2c-3429-485b-98bd-aa8316f0f98d,
a0a7db9b-4511-403b-bc49-975a24660450,,LOSAR - DENK Comprime a 50 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LOSARTAN POTASSIUM,,3800,,bahmni_product.categ_saleable_drugs,Stockable Product,a0a7db9b-4511-403b-bc49-975a24660450,
b99344f3-d704-4dcd-9fdf-c9a5d85d69af,,LOSAR - DENK Comprime a 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LOSARTAN POTASSIUM,,5200,,bahmni_product.categ_saleable_drugs,Stockable Product,b99344f3-d704-4dcd-9fdf-c9a5d85d69af,
b3716921-b9ca-4003-bcb5-66fbb90d9617,,"LOVENOX Solution injectable  a 4000 UI/ 0,4 ml","Injectable ",42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ENOXAPARINE SODIQUE,,3650,,bahmni_product.categ_saleable_drugs,Stockable Product,b3716921-b9ca-4003-bcb5-66fbb90d9617,
02d44bdd-445d-44b5-be4a-b78743b49690,,"LOVENOX Solution injectable a 6000 UI/ 0,6 ml",Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ENOXAPARINE SODIQUE,,5000,,bahmni_product.categ_saleable_drugs,Stockable Product,02d44bdd-445d-44b5-be4a-b78743b49690,
9b6c25a8-a708-4e7f-bb8b-afe3d085f62d,,"LOVENOX Solution injectable a 8000 UI/ 0,8 ml",Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ENOXAPARINE SODIQUE,,5800,,bahmni_product.categ_saleable_drugs,Stockable Product,9b6c25a8-a708-4e7f-bb8b-afe3d085f62d,
c0e6ab16-b47d-4300-8e8d-23a141cd51fc,,LOVENOX Solution injectable Multi dose a 30000,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,ENOXAPARINE SODIQUE,,13400,,bahmni_product.categ_saleable_drugs,Stockable Product,c0e6ab16-b47d-4300-8e8d-23a141cd51fc,
93f38760-2fd7-4a3e-9a98-8f2ce4ec1674,,LOWRAC Comprime a  5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,2100,,bahmni_product.categ_saleable_drugs,Stockable Product,93f38760-2fd7-4a3e-9a98-8f2ce4ec1674,
abe6b545-147a-4fd9-a2ae-cecc747568f8,,LOWRAC Comprime a  10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,AMLODIPINE,,3300,,bahmni_product.categ_saleable_drugs,Stockable Product,abe6b545-147a-4fd9-a2ae-cecc747568f8,
d1d8e2d1-7566-4cc1-a1c2-e542df9868be,,LOXAIR Solution pour inhalation a 100 ug,Inhalable,2b4ca899-528a-4b5a-a474-4adb2a299be2,2b4ca899-528a-4b5a-a474-4adb2a299be2,SALBUTAMOL,,1250,,bahmni_product.categ_saleable_drugs,Stockable Product,d1d8e2d1-7566-4cc1-a1c2-e542df9868be,
6dfc8c1b-ce38-4831-a575-7eb86d8f4397,,LOXEN Solution injectable a 10 mg/ 10 ml,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,NICARDIPINE,,3500,,bahmni_product.categ_saleable_drugs,Stockable Product,6dfc8c1b-ce38-4831-a575-7eb86d8f4397,
266a52c9-6fdb-4184-93b8-a9177a20972e,,LOXEN Comprime a 20 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,NICARDIPINE,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,266a52c9-6fdb-4184-93b8-a9177a20972e,
58ccc11f-274e-4008-a84a-e3cb8a5cab79,,LOXEN Gelule a  50 mg,Capsule,57f78dee-f842-4c23-91b8-5d234fd036f7,57f78dee-f842-4c23-91b8-5d234fd036f7,NICARDIPINE,,6800,,bahmni_product.categ_saleable_drugs,Stockable Product,58ccc11f-274e-4008-a84a-e3cb8a5cab79,
7cc81c9e-d3c2-41fa-a55c-94c78e7ff98b,,"LRJ Collyre a 0,03/ 0,005 g",Drops,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PHENIRAMINE/TETRAHYDROZOLINE,,1250,,bahmni_product.categ_saleable_drugs,Stockable Product,7cc81c9e-d3c2-41fa-a55c-94c78e7ff98b,
d6262bc4-d211-4617-9aa8-d797e494c6ce,,LUBENTYL  A LA MAGNESIE Gelee Orale,Gel,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,PARAFFINE/MAGNESIUM,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,d6262bc4-d211-4617-9aa8-d797e494c6ce,
d2172aec-c1ce-44f5-911a-ac7af7759aa9,,LUBENTYL Gelee orale,Gel,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,ae89f168-0d9f-4ae4-8aa6-b2f4c27a8e52,PARAFFINE,,900,,bahmni_product.categ_saleable_drugs,Stockable Product,d2172aec-c1ce-44f5-911a-ac7af7759aa9,
3d173c44-6800-450b-924d-5432ef05c168,,LUMART Comprime a  120/ 20 mpg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LUMEFANTRINE/ARTEMETHER,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,3d173c44-6800-450b-924d-5432ef05c168,
23b27657-54cc-479b-aafa-5f942edac6dd,,LUMART Comprime a  120/ 20 mpg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LUMEFANTRINE/ARTEMETHER,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,23b27657-54cc-479b-aafa-5f942edac6dd,
e821b626-fb8a-49ce-86c2-35dad7348903,,LUMART Comprime a  120/ 20 mpg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LUMEFANTRINE/ARTEMETHER,,2300,,bahmni_product.categ_saleable_drugs,Stockable Product,e821b626-fb8a-49ce-86c2-35dad7348903,
fdfe8ed9-5cba-490a-8f59-f9ffef5baebb,,LUMARTEM Comprime a  20/ 120 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ARTEMETHER/LUMEFANTRINE,,1300,,bahmni_product.categ_saleable_drugs,Stockable Product,fdfe8ed9-5cba-490a-8f59-f9ffef5baebb,
6bffe62a-dbf5-41ce-b750-8644a3399901,,LUTENYL Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,NOMEGESTROL,,1900,,bahmni_product.categ_saleable_drugs,Stockable Product,6bffe62a-dbf5-41ce-b750-8644a3399901,
18540ba0-27b6-4fce-99e8-2fae37594d22,,LUTERAN Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CHLORMADINONE,,1800,,bahmni_product.categ_saleable_drugs,Stockable Product,18540ba0-27b6-4fce-99e8-2fae37594d22,
f8a9d4e5-f772-4dc4-a65f-8b81b27d4d55,,LUTERAN Comprime a 5 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,CHLORMADINONE,,1000,,bahmni_product.categ_saleable_drugs,Stockable Product,f8a9d4e5-f772-4dc4-a65f-8b81b27d4d55,
0935de50-cf85-497f-baac-20ff76b5642c,,LYSANXIA Comprime a 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PRAZEPAM,,1100,,bahmni_product.categ_saleable_drugs,Stockable Product,0935de50-cf85-497f-baac-20ff76b5642c,
f239cba8-7d4f-4717-a268-52637307acf3,,LYSO 6 Comprime sublingual a 20/ 10 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,LYSOZYME/PYRIDOXINE,,1350,,bahmni_product.categ_saleable_drugs,Stockable Product,f239cba8-7d4f-4717-a268-52637307acf3,
83c16316-aedc-4b1a-9be6-86de69f28c6c,,LYSOGIC Poudre pour suspension buvable a 100,Powder,4d653cbf-5502-4ee8-a470-4ebc9170fda8,4d653cbf-5502-4ee8-a470-4ebc9170fda8,ACETYL SALICYLATE DE  LYSINE,,460,,bahmni_product.categ_saleable_drugs,Stockable Product,83c16316-aedc-4b1a-9be6-86de69f28c6c,
7461d710-75f3-4bf5-b5c3-74b78aeef2c7,,MAALOX Comprime a  400/ 400 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,HYDROXYDE DE mg/HYDROXYDE D' ALU,,680,,bahmni_product.categ_saleable_drugs,Stockable Product,7461d710-75f3-4bf5-b5c3-74b78aeef2c7,
52b31cb6-a9df-4df9-83f2-98f095be4cb1,,"MAALOX Suspension buvable a  4 g/ 3,5 g",Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,HYDROXYDE DE mg/HYDROXYDE D' ALU,,830,,bahmni_product.categ_saleable_drugs,Stockable Product,52b31cb6-a9df-4df9-83f2-98f095be4cb1,
5d4ccbcc-bdbf-4e98-881c-30cf7e4b80f0,,MAALOX Suspension buvable a 600/ 525 mg,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,HYDROXYDE DE mg/HYDROXYDE D' ALU,,1360,,bahmni_product.categ_saleable_drugs,Stockable Product,5d4ccbcc-bdbf-4e98-881c-30cf7e4b80f0,
6cf90014-f0ab-4f0b-b649-d1e2ec2d421b,,MADAR Comprime a  500/ 25 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,SULFADOXINE/PYRIMETHAMINE,,300,,bahmni_product.categ_saleable_drugs,Stockable Product,6cf90014-f0ab-4f0b-b649-d1e2ec2d421b,
4eaedbca-f569-4b4c-a1cc-427e0fc07387,,MAg2 Comprime a  100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,PIDOLATE DE MAGNESIUM,,1800,,bahmni_product.categ_saleable_drugs,Stockable Product,4eaedbca-f569-4b4c-a1cc-427e0fc07387,
7483fafb-a470-49c1-8379-b000e28b54e9,,MAg2 Solution buvable,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,PIDOLATE DE MAGNESIUM,,2000,,bahmni_product.categ_saleable_drugs,Stockable Product,7483fafb-a470-49c1-8379-b000e28b54e9,
c54c8631-a47e-4e46-8378-f59b6d82d09d,,MAg2 Solution injectable,Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,PIDOLATE DE MAGNESIUM,,2200,,bahmni_product.categ_saleable_drugs,Stockable Product,c54c8631-a47e-4e46-8378-f59b6d82d09d,
ca7cc1e6-4687-425d-95f6-44982b739ff6,,MAGNE B6 Solution buvable a 48 mg/ 5 mg,Oral Solution,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,MAGNESIUM/PYRIDOXINE,,850,,bahmni_product.categ_saleable_drugs,Stockable Product,ca7cc1e6-4687-425d-95f6-44982b739ff6,
fa8c0fec-4c67-48ff-96fe-2aadf01bf9e3,,MAGNE B6 Comprime enrobe,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,MAGNESIUM/PYRIDOXINE,,1200,,bahmni_product.categ_saleable_drugs,Stockable Product,fa8c0fec-4c67-48ff-96fe-2aadf01bf9e3,
6e479522-da00-4284-afdf-da5fc3a5f562,,MAGNES-DENK Comprime a  150 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,OXYDE DE MAGNESIUM,,2800,,bahmni_product.categ_saleable_drugs,Stockable Product,6e479522-da00-4284-afdf-da5fc3a5f562,
2eb252c8-367d-47f5-86fb-a7df2deca783,,"MAGNEVIST Solution injectable (IV) a 46,901 g",Injectable,42709d9b-83d7-4523-90ba-f2e6a52c59e6,42709d9b-83d7-4523-90ba-f2e6a52c59e6,GGADOPENTETATE DE DIMEGLUMINE,,18300,,bahmni_product.categ_saleable_drugs,Stockable Product,2eb252c8-367d-47f5-86fb-a7df2deca783,
b26c7e0e-d86d-4fde-bebb-cc9261c44866,,MALACUR Comprime a 320/ 40 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,DIHYDROARTEMISININE/PIPERASINE,,2150,,bahmni_product.categ_saleable_drugs,Stockable Product,b26c7e0e-d86d-4fde-bebb-cc9261c44866,
2f72bb3f-7306-42bd-bbf4-c98a87ab4219,,MALACUR Sirop,Syrup,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,52c5bd1b-7679-45cc-ac8e-1eb8dd92ab7a,DIHYDROARTEMISININE/PIPERASINE,,2000,,bahmni_product.categ_saleable_drugs,Stockable Product,2f72bb3f-7306-42bd-bbf4-c98a87ab4219,
8b195f80-bf11-439e-9299-4dd76ec3774c,,MALANIL Comprime a  250 mg/ 100 mg,Tablet,74ea4fb4-1b15-4530-98b4-eb21865d1a75,74ea4fb4-1b15-4530-98b4-eb21865d1a75,ATOVAQUONE/PROGUANIL,,10000,,bahmni_product.categ_saleable_drugs,Stockable Product,8b195f80-bf11-439e-9299-4dd76ec3774c,
